,Perpetrator Capacity,Aggressiveness,Anger,Autonomy violation,Betrayal,Callousness,Challenge authority,Coldness,Contempt,Vice Investment,Deception,Deliberateness,Lust,Disgust,Disrupt social order,Fairness violation,Guilt,Harm to life,Harm to others,Harm to property,Harm to society,Harm to the environment,Harm to the self,Hate,Hedonism,Impulsivity,Injustice,Irresponsibility,Norm violation,Oppression,Perceived harm,Psychological harm,Self-indulgence,Selfish,Sense of dirtiness,Sexual relevance,Shame,Premeditation,Risk,Unjust-gain
Fraud,1.76384509803354,-0.125821232699643,0.0065177893138111,-0.761126226096735,1.49703993628103,-0.434029555097307,0.694170710408719,0.0941063641617762,0.525830713141486,0.840774916336165,1.45869500901409,1.08626509984448,-0.678563659438389,-0.27616744703266,0.66888206294585,0.723255736256311,0.477975096906908,-0.779528438303615,-0.363515201224935,1.20081647805898,0.741184057438878,0.176590525450197,-0.808109155017279,1.20871164173444,0.131301926483226,-0.948345241464943,1.21734705624204,0.396258248542129,0.930788449963031,-0.309561618316978,0.058067046830736,-0.753067417206766,-0.125651178833083,1.52701798117944,-0.32112287620679,-0.709700652155636,-0.485510230914813,1.08759968798208,0.7679667597379,1.186965685378
Gamble,-1.09215219598351,-1.2219138190215,-1.81532211526952,-1.73978063720884,-0.846650896654998,-2.01467367059318,-1.3060377607737,-1.42482223893503,-1.66227184180774,0.531689218102151,-0.638761604735705,-0.135463821966905,1.56656714163571,-0.946320005321478,-0.854335722925127,-1.36719420929204,-0.60267564287988,-0.575873244847092,-1.38848801028298,0.33572729831168,-0.497736222442239,-1.02364600220238,1.22421589269257,-0.327918151798854,1.81017154761768,1.19691691710006,-0.141453434095853,-0.635664273702999,-0.870905821926288,-0.92207237325249,-0.205088027502522,-1.15279157407216,1.89172298085432,0.620350069345547,-0.458426590675938,-0.715629547680821,-0.919887993747595,-0.774685884728044,0.31694905486199,0.684075682817013
Hack,2.31307534688298,0.61977663125185,-0.0563042763614763,1.10721401329911,1.02978511832227,0.533853846021311,0.4482434393617,0.994710049183774,1.0543131098877,1.74485058367066,1.06980487698145,1.45648598524187,-0.294637946243561,-0.550687772114826,1.52521843012705,1.32242928752813,-0.67635637513807,0.105098808273157,0.83971374853886,1.14265922227765,1.38276777380588,0.414805408801091,-0.493020000333582,-0.709706347196553,1.48394569706549,-1.0817397329952,0.0351138612587884,-0.276155782082115,0.560966994154171,0.434671879615419,-0.468243101835781,-0.411367734725056,-0.032801322111068,0.336523592597547,-1.31276081403953,0.42864728867979,0.649190863832047,1.67306739311503,0.200557389087562,1.70661868802435
Harass others,0.634000014686138,1.16782292441278,1.18443152072545,0.26201247642956,-0.193977500141167,0.589559365510152,-0.519070493423242,0.295734054838343,1.25828877178975,0.214876377412287,0.534284039428315,0.308801240509963,-0.361407635494835,0.0145011324661049,1.04779195992868,0.656680897226109,0.224185908017586,0.391488924071392,0.769684550404459,0.0449410194050236,0.35770873271377,-0.78543111885149,0.538896981255528,1.11394152230948,-0.0596595470107401,-1.53567919671012,1.19431653945665,0.662560834927969,0.646310407033138,1.12621628034906,-0.490799251064346,0.49123520013229,0.313275416580077,-0.2942019112869,0.502699410608101,0.908887826219735,-0.281618627952486,0.04746025439482,0.0041464530932139,-0.740779324439112
Harbor fugitives,1.34015319177827,0.492324004935355,-0.401825637575557,-0.271799020540681,1.11136929288649,0.561706605765732,0.595799801989912,-0.275544402078596,-0.651665153293057,0.299874944426641,0.285649364850071,-0.329829786800535,-0.979027261069123,0.838062107712605,0.547630895911345,0.650023413323088,0.453414852820844,0.200562180205902,0.139421767194852,-0.260384573446965,-0.202755203422925,0.40564329790298,0.452247463717511,-1.12669487266638,-0.62458723943039,0.216367856224642,1.17128602267126,0.446189983489474,-0.61803645043305,0.289776862318846,1.12572477698281,0.67175578710376,0.0262849503483957,-1.20086982312079,-0.267726987246565,-0.608909428227499,0.46302896547514,0.327737347277614,0.81161363440331,-0.388756322646422
Hijack vehicles,1.81876812291849,1.64577027309963,1.28651737744779,0.973761139056548,0.221360115822179,0.248363058640999,1.28439616092157,1.12912850963482,-0.800011089221819,0.493053505822899,0.967800907923713,1.27137554254318,-0.519985647466612,1.06413766954498,1.22209051254078,1.18262212556471,0.592589569308536,1.2506592714661,1.26625522808476,1.68061383825496,0.571569971502772,-0.501405681010039,0.28682565750857,0.0274697960447493,1.1418063903888,-0.60988160623891,-0.0570082058827635,0.98711711208571,1.12044047858296,1.48186768644065,0.554302329859166,0.542812510695568,-0.961299889331213,0.675538550935436,-0.130423272777417,-0.597051637177131,0.640326011529338,0.720125277313527,1.5972573783807,0.589085348999938
Hire child labor,1.66184519467579,0.339380853355562,0.831057401301957,1.16652640185136,0.302944290386408,1.25106240944014,1.41555737214664,1.51894204494285,-0.252985450484511,1.76030486858236,0.859421690799864,0.975198834225264,0.314635468174318,1.7100678462089,0.71435125058379,1.03615747969826,0.682643797624102,1.67706233276569,1.08163279663952,1.07723230952365,1.78099214948196,-0.0341380252063629,-0.808109155017279,0.0782395028795497,-0.377928669500683,-0.663637595363044,1.90826255980368,0.772410651812127,0.693723414188121,2.07462002992663,1.33324134988561,1.6388303601652,0.195102871661149,0.825335858107992,0.586607236117025,-0.235389010140875,1.58000035561658,0.794865835415605,0.73159436418339,1.64515435437801
Human trafficking,0.908615139110854,1.30802081336092,0.226395019177317,2.07104032727315,0.933367457473631,1.04216671135699,1.01387616276984,1.34419804635649,1.33246173975413,1.37394774578984,0.40040383004003,1.08626509984448,1.2827959623178,1.28213910416905,2.07084868178232,1.30245683581907,0.666270301566726,1.54977783685537,1.50180798544592,0.33572729831168,1.92110813351613,0.607209737661429,-0.343352651858825,1.6757929446146,0.123345198420978,-2.10310352635376,2.00038462694523,1.51140032903283,1.64198355728776,1.51479837218987,1.96782101484924,1.62593603252438,1.013869790028,0.580929725352769,1.87573655529959,2.30810717016328,1.63318946943284,1.45507409865063,1.48814019171717,1.57810235403654
Incest,-0.919536974916546,-0.062094919541396,-0.079862550989709,2.09328247298025,0.199109886395572,0.854160583082149,0.0957476841943061,0.120990056251985,0.943053657941127,0.887137771071267,1.06342962891535,0.160712886351006,2.0923784444895,1.64547482854251,1.06294835580799,-0.049012396494035,0.797258270025731,0.385124699275876,-0.433544399359336,-0.631137079052951,-0.364994763883548,-0.189893910474255,1.60232287831301,-0.145147207193572,2.18413776654336,1.63990608673414,0.219357995541892,-0.0115175868611874,1.45233152866783,0.981321263052489,0.373853136030646,0.0721695518056654,1.013869790028,1.07762605966177,2.02829623804308,2.24881821491143,1.63318946943284,-0.400983094217651,1.50268914993898,-1.03692565928058
Incite evil behavior,-0.793998632322389,0.568795580725252,0.870321192349012,1.17394045042039,-0.253311445278788,0.30406857812984,1.57950888617799,0.396547900176626,0.989411762918865,-0.503747870981796,-0.383751682091353,-0.172485910506644,1.99222391061259,0.264799075923374,0.729507646463103,0.164027088402612,0.633523309451975,0.423310048048974,0.623259863396167,-0.718372962724948,0.475701140321496,1.78912204351779,-0.366984338460103,1.56071494245572,0.966758373019328,-1.02798374387107,0.165620123042653,0.379614336893014,0.0773543211733534,-0.0329438580235208,-0.0096014008549589,-0.134139690447443,0.152898391332961,-0.112868328920122,1.0519142684847,0.458291766305712,0.152759134880296,-0.0272803037072585,-0.621458750444338,-0.126135987975686
Incite suicide,0.516307818504116,0.262909277565665,-0.755199756999048,0.291668670705684,1.50445667942323,0.499037896340785,-1.17487654954863,1.12240758661227,0.386756398208272,-0.171480745380231,-0.66426259700014,0.0681576650016595,-0.202829623523059,1.45169577554333,-0.0737813351404967,0.749885671868392,1.28027640371831,1.09791787637371,1.55273831136185,0.103098275186355,-0.57885600267255,0.918721508197213,0.830354449337948,0.998863520150597,0.306349943852695,1.18198469789891,-0.708004147016397,-0.20292257082601,0.701625582047285,0.316121410918223,1.50466808402271,1.56146439432029,-1.74630322343552,-1.86313160219946,-0.694894098928361,-0.134597786212739,-0.0599973203847402,0.919433432252403,0.673398531296176,-0.349642655780568
Infidelity,-1.53938254147519,-1.64250748586593,-0.299739780853214,0.254598427860529,1.60829108341407,0.171767969343842,-1.51917472901445,-0.457009323687506,1.08212797287434,0.392600653896845,1.08893062117978,1.15105375478902,1.95049285483054,1.22562021371096,-0.0965159289594665,0.623393477711007,1.55043908866501,-1.46050049142386,-0.745492645594394,-1.29994552053826,-1.53016978900984,-1.16107766567405,-0.823863612751464,-0.602074568706776,1.53964279350123,1.49556130112303,-1.11641197801061,0.52524856382277,0.0892075729620989,-1.48848016813909,-0.332906206464391,0.710438770026218,2.06054090216708,0.281335111007657,0.868842649192497,2.2251026328107,1.34951419574612,0.0786021536040195,0.3605959295274,-0.0367333208537324
Infringe patents,-0.158460772939474,-0.68661278849222,-0.566733559973186,-0.92423529461542,-0.104976582434736,-0.635962063244357,-0.100994132643309,-0.880427474108296,-1.2635921389992,0.539416360558001,0.29202461291618,-0.0799306891572967,-1.33791434079472,-0.478020627240135,-0.998321483778602,0.443641412329461,-0.414380438220061,-1.26957374755837,-0.694562319678466,0.917299856124992,-1.35318117759825,-1.12442922208161,-0.0046318105738503,-1.00823222338518,-1.7067022558962,-0.0424572765952657,0.741383042677354,0.013448280612485,-0.68125379330636,-1.24479309359486,0.509190031402036,-1.04963695294561,-0.893772720806112,-0.0182595033374545,-0.839825797534684,-0.976500950788939,-0.574158753941911,-0.45081013295237,-0.374126460673678,0.399104681365788
Insult others,0.233846547667265,-0.0302317629622725,0.242100535596138,-0.894579100339295,-0.935651814361429,0.380663667426997,-1.08470321683139,-0.383079170439432,0.238410462279511,-0.302842167129687,-1.359164636206,-0.857394548491815,-1.01241210569476,-1.29350747527834,-0.808866535287187,-0.408516527257127,-1.20030824897409,-0.938634058191523,-0.102497280905805,-1.68523734008958,-1.04345110762797,-1.20688822016461,-0.0912813281118673,0.636706278062354,-0.489322862372164,1.39103576671499,-2.16813891121,-2.18354805707069,-1.32132938989862,-0.50055959566246,-0.678767161302387,0.620178476540483,-0.893772720806112,-1.36643526789046,-0.824569829260334,-0.757131816357112,-0.405726560190424,-1.80236855863162,-0.694203541553355,-1.40571166115864
Intimidation,-1.25692127063834,0.689875575725922,0.367744666946713,0.247184379291498,-0.846650896654998,0.450295566788049,0.259699198225652,0.100827287184328,0.590732060110319,-1.09101069762642,-1.18703293842106,-0.709306194332859,0.489905902458913,-1.09165429507086,-0.172297908356033,0.0641648298573086,-0.537181658650377,-0.798621112690164,-0.185259060519188,-0.0495645212396395,-1.50804621258339,-0.904538560526937,-0.705705179745078,-0.0706849705025314,-0.720067976177373,0.26614192022847,0.5878462641081,-0.885322948439723,-0.973634004095416,1.44893700069143,-0.513355400292911,0.471893708671062,0.423007065433367,-0.530723975243567,-1.51871638574325,-0.0397354578097865,-0.866698879931336,-1.03627783808532,-0.708752499775159,0.097370679829197
Invade homes,0.673230746746811,0.49869663625118,-0.0248932435238327,0.625300856312085,-0.928235071219227,-1.13034854870782,-0.166574738255848,-0.134405018604999,-1.14306106605708,0.191694950044735,-0.230745728504742,-0.0058865120778189,-0.720294715220435,-0.389205227948846,-0.505738617700923,0.144054636693551,-0.0950972651012373,-0.728614639939484,-0.662730865981011,1.28805236173098,-0.106886372241648,-0.418946682927038,-0.823863612751464,0.484397157557953,-0.799635256799859,-0.0822765277983283,1.07916395552971,1.35328316836624,0.259104181934118,-0.948416921851867,0.426484150897298,-0.398473407084237,-0.581459566377518,0.178842216626435,-0.824569829260334,-0.170171159363846,-0.760320652298818,-0.201674939278775,0.913456341955935,0.097370679829197
Kidnap,1.43430694872388,0.842818727305715,1.10590393863134,1.1294561590062,1.1410362654553,1.63403785592593,0.981085859963575,1.47189558378498,-0.0026516836047264,1.97666485734617,1.09530586924589,1.10477614411435,0.456521057833275,1.42747339391843,0.426379728876839,0.723255736256311,1.28027640371831,1.25702349626161,1.22169119290832,1.06269299557832,0.438828512944082,0.698830846642542,-0.863249757086926,0.734861044609635,0.481397961222164,-0.341101660618236,1.93896991551753,1.32831730089257,1.09673397500547,1.81776068108271,1.92270871639211,1.53567573903865,-0.3535553726053,0.817451789309437,0.342511743727428,0.410860602104236,0.613731454621208,1.15611186624232,1.07349488239577,1.47193668682922
leave someone dead,0.108308205073109,-0.0939580761205197,-0.0170404853144216,0.365809156395996,0.035941537267114,1.66189061567035,-0.986332308412578,0.665384821078716,0.368213156217177,-0.210116457659483,-0.485755651149094,-0.357596353205339,-0.837141671410165,0.377836856839561,0.979588178471771,0.0907947654693896,0.658083553538038,1.63887698399259,1.35538329843763,-0.165879032802302,-0.320747611030651,-0.538054124602485,-0.469388313732304,0.504705040291873,-0.664370879741633,0.933114377879772,0.296126384826519,1.0869805819804,0.638408239173974,-0.599351652910124,-0.235162893140609,0.555706838336387,-0.530814189983691,-1.13779727273235,-1.40429662368563,-0.377682502745304,0.853082466794374,-0.320014156273733,0.695221968628882,-0.254652321963493
Litter,-1.72769005536643,-1.7890780061299,-2.01164107050479,0.239770330722467,-1.80341076199914,-1.79185159263782,-1.56836018322386,-1.68693823681456,-1.85697588271424,-1.81736208847636,-1.8691844814947,-0.811116937817141,-2.18088166759206,-2.00403066960865,-1.55152993337353,-1.93973782495178,-2.43650720130594,-0.652243942393288,-1.34392397510655,-0.689294334834283,-0.320747611030651,3.52076100326082,-1.64309541492908,-1.78196255554754,-2.12045211513312,1.17601181021845,-1.55399179693298,0.602642752991154,-1.56313572638903,-1.61361677398613,-0.242681609550131,-1.53962140329674,-2.21055250704559,-2.46232083088968,-0.839825797534684,-0.982429846314124,-2.5421559651435,-1.67157258195299,-2.34551029972806,-1.36659799429278
Mislead others intentionally,0.273077279727939,-0.106703338752169,0.548358105763164,-0.575775011870957,0.836949796624997,0.652228074935099,-0.0764014055386073,0.846849742687626,-0.308615176457797,-0.356932164320639,1.101681117312,0.503167205343592,-0.244560679305105,-0.02586950357539,0.411223332997526,0.0575073459542887,-0.856464831769201,-0.575873244847092,-0.0388343735108949,-0.631137079052951,0.741184057438878,-0.217380243168589,-1.13107553856807,-0.822076631657578,-0.179010467944469,-1.21712518708562,-0.717216353730553,-1.06840597657999,0.0773543211733534,0.151467982172118,-1.12237142946417,-0.540311011133249,-0.547695982114967,0.486320899770102,-0.466054574813113,-0.466615935623071,0.516218079291399,0.639156339369608,-0.155892087346625,1.14226435181702
Mock disabilities,-1.21769053857767,0.294772434144789,0.438419490831411,1.08497186759201,-1.09140342034768,0.951645242187621,-1.37981594208781,0.772919589439551,-0.0397381675869167,-1.6860006667269,-0.677013093132358,-0.413129486014947,-1.4964923527665,0.926877507003894,-0.664880774433712,1.16264967385565,0.281493144218401,-0.843170686258778,0.635992444875149,-1.48168694485492,0.143847493924768,-0.602188900889264,-1.54856866852397,1.35086682087188,-0.584803599119147,1.21184913630121,0.250065351255743,0.978795156261153,-0.61803645043305,0.237087765120092,0.43400286730682,0.84582921025482,0.0009622621514826,-1.91832008378935,-0.534706432047687,-0.869780831335618,0.551677488502239,-1.58437526416723,-1.18159364198377,-1.27160766047571
Money laundering,1.56769143773017,-0.935145409809384,-0.77875803162728,-0.568360963301926,-0.638982088673325,-0.587219733691621,0.194118592613114,0.201641132522612,0.182780736306225,0.238057804779838,1.49694649741074,0.919665701415656,0.0809415557948572,-1.07550604065426,-0.217767095993972,0.0907947654693896,-0.414380438220061,-1.11046812767046,-0.688196028938975,2.04409668688828,-0.564106951721584,-0.116597023289365,-0.902635901422388,0.646860219429314,-0.0039624505749997,-0.329155885257317,0.55713890839425,-1.10502258220804,0.551484392723174,-0.559834830011058,0.163329076564039,-0.321107441239321,-0.387318956867851,1.50336577478377,-0.832197813397509,-0.602980532702315,-0.733726095390688,1.14365510655864,0.826162592625113,1.72896935480484
Murder,1.04984577452928,1.53743554073061,1.2236953117725,0.669785147726272,0.740532135776363,1.24409921950404,-0.0436111027323382,1.40468635355946,1.30464687676748,0.925773483350518,-0.166993247843654,1.012220922765,0.573368014023006,1.29021323137735,1.12357393932525,1.03615747969826,0.338800380419215,1.74706880551637,1.54637202062236,0.422963181983677,0.829678363144672,-0.757944786157156,-0.0125090394409426,1.912718243177,0.10743174229648,-1.70491101432314,1.58583532480825,1.56965401980473,1.69729873230191,1.76507158388395,1.51669803027794,0.465446544850652,0.406125273302091,-0.546492112840679,1.92150446012264,0.0195534974420585,1.53567609410303,0.975488850828962,1.27718029750102,-0.684902657487891
Negligent homicide,-1.08430604957138,0.218300858354892,-0.0248932435238327,1.2480809361107,-0.816983924086188,-0.14157557778089,-1.18307412525019,-0.564544092048342,0.562917197123676,-0.836014996583361,-1.61417455885035,-3.40266313559887,-1.92214912174337,0.523171146588943,0.0550480298336653,0.337121669881138,1.73873429332483,1.56887051124192,0.419538559732455,0.568356321437004,-0.586230528148033,0.314022188921867,0.649178185394822,0.175717340002366,-1.73057244008294,1.47465619424143,1.41694486838207,0.692519875896375,0.703206015619117,-1.28430991649392,1.39639856772559,0.84582921025482,-0.488609709655503,-2.80133578922757,-0.80168587684881,-0.193886741464584,0.808758205280824,-1.34769683017731,-0.817869686438685,-1.32189666073181
Not return items,-1.46092107735384,-1.54054538481273,-1.05360456895666,-0.686985740406424,-0.245894702136586,-0.97715837011351,-0.117389284046444,-0.853543782018088,-1.75498805176322,-0.944194990965266,-0.0777397749181308,-2.09763451457307,-1.12091285072808,-1.84254812544267,-1.83192325714083,-0.714760786796057,-1.31492272137572,-1.55596386335661,-0.987411693695051,-0.449395654736292,-1.83252533350463,-0.812917451545824,-1.47767360872014,-1.26208075755918,-1.36456294921951,-1.21712518708562,-1.24691823979448,0.429546071840359,0.614701735596484,-1.40944652234096,-1.36297035456886,-1.39778379924773,-0.674309423099532,0.580929725352769,-1.25173694094213,-0.899425308961541,-0.583023606244621,-0.880568342039322,-1.97451186507207,-0.41110698942691
Online bullying,-0.174153065763743,1.28253028809762,0.658296720694917,0.239770330722467,-0.23106121585218,1.00735076167646,-0.838775945784367,0.893896203845491,0.507287471150391,-0.843742139039211,-0.179743743975872,-0.3205742646656,0.331327890487136,-0.146981411699875,-0.528473211519893,0.250574379141875,0.363360624505278,0.537866094368268,0.96703956332868,-0.732912276670281,0.431453987468599,-0.36397401753837,0.278948428641478,1.3373282323826,0.521181601533407,0.0570908514123911,-0.341051246235882,0.0217702364370427,-0.286145400348176,1.27769743479548,-0.0020826844454374,1.13595158217325,0.0769303267422217,0.273451042209101,-0.603358289282262,0.333784960276838,1.09243347896754,-0.326242536115573,-0.679654583331552,-1.06486399275619
Organize a mafia,0.908615139110854,1.16782292441278,1.09019842221252,-0.19765853485037,0.955617686900239,0.540817035957416,1.93200464134538,0.49736174551491,0.219867220288416,1.65212487420045,0.445030566502791,0.651255559502548,1.14091037265884,0.192131931048683,1.37365447133391,0.257231863044895,1.38670412809125,1.42249334094504,0.591428409698712,1.55702966971963,1.48601113046264,-0.107434912391253,0.003245418293242,-0.360410764173126,-0.274491204691452,-0.591962943197532,0.35139962511145,1.29170069526451,1.04457966713499,1.21842220044688,1.03550018006855,-0.301765949778092,0.48209333789283,1.36933660520833,0.60949118852855,-0.140526681737923,-0.184105252622678,1.17479700576784,0.789790197070605,1.5669270206463
Organize organ selling,1.70107592673647,-0.272391752963612,0.956701532652532,0.514090127776618,0.147192684400153,0.415479617107523,0.390860409450729,1.02831466429654,0.507287471150391,1.7216691563031,0.0242641941396103,1.06775405557461,-0.845487882566575,1.20947195929436,-1.08925985905448,0.956267672862019,1.05923420694374,1.07246097719164,1.06890021516054,1.63699589641897,0.977168872654329,0.0483209728766389,0.594037583325175,1.52009917698788,-1.3963898614685,-1.45604069430399,0.526431552680399,0.970473200436596,1.38911418579452,1.29086970909517,-0.971997101273733,0.33005610462205,-1.66189426277914,0.573045656554214,0.952750474701421,-0.857923040285249,-0.751455799996108,1.58587007532927,0.93527977928864,1.75132002158533
Police brutality,0.790922942928833,1.45459133362489,1.51424736552071,1.18135449898942,0.607030759216716,1.50870043707603,0.653182831900883,1.33747712333394,1.13775769884763,0.562597787925552,-0.93202301577671,0.521678249613461,0.665176336743508,0.894580998170698,0.699194854704476,1.12936225434054,1.288463151747,1.60705586001501,1.28535410030323,-0.95827164282294,1.75886857305551,0.213238969042643,-0.792354697283094,-0.490381213670215,0.553008513782401,1.39103576671499,1.81614049266213,1.26174165429611,0.705576665976866,0.875943068654982,1.48662316463985,1.32936649678554,0.963224413634179,-0.499187700049345,0.380651664413303,-0.383611398270488,1.19881170660006,-0.139391140860376,0.367870408638302,-0.126135987975686
Pollute water,-0.276152969121495,1.11046924257035,-0.425383912203789,0.432535593517276,-0.320062133558612,0.0185777907495284,-0.510872917721675,0.0537808260264629,-0.290071934466702,-1.83281637338806,0.0752661786684805,-0.0614196448874274,-1.26279844038704,0.192131931048683,0.517318104152718,0.39703902500832,0.330613632390528,1.05973252760061,1.34901700769814,1.6079172685283,1.18365558596785,3.96970443726828,-0.225194218852439,-0.0111151811496991,-1.28499566859702,0.196458230623111,-0.256606018022793,0.84231508073841,0.0773543211733534,-0.750832807356541,1.11068734416377,-1.95868705162336,-1.64501247064787,-2.05234925336479,0.289115854767204,-0.952785368688201,0.0552457595504876,-0.276415497380854,-0.708752499775159,-0.869295658426919
Prostitution,-0.0486147231695869,-0.839555940072013,-0.205506682340283,-0.850094808925108,0.0433582804093166,-0.489735074586149,0.390860409450729,-0.7392880906347,0.303311809248344,0.307602086882491,-0.963899256107254,0.151457364216072,0.072595344638448,0.418207492881056,0.320284957721646,-0.049012396494035,-0.348886453990558,-0.639515492802255,-0.509939888233228,-0.994619927686272,-0.0257665920113369,0.0758073055709728,1.46053275870534,-0.605459215829096,2.02500320529839,0.54487667864991,-1.2622719176514,0.19653130875275,0.75694075706143,0.566394622612303,-1.29530190688316,0.381633415185327,0.355479896908265,0.234030698216324,1.39517355465757,2.46225845381808,1.15448744508651,0.321508967435775,0.506085511745436,0.482919681792619
Racist speech,-0.715537168201042,0.817328202042416,0.917437741605477,0.869964459090112,-0.527730941540285,1.36247344841783,-0.666626856051453,1.19633773986034,1.31391849776303,-1.39236925340459,-1.10415471356165,-0.283552176125861,-0.444869747058928,1.15295306883627,1.30545068987701,1.05612993140732,0.723577537767541,-0.0412783620237188,0.718754224488532,-1.2054399798936,1.79574120043292,-0.647999455379821,-1.37526963344793,1.57289967209607,-0.712111248115124,-0.317210109896399,-0.026300850168913,0.872274121706817,0.124767328328335,1.05376877170078,-0.0396762664930458,1.23910620329981,-1.27361304375981,-1.27182644230779,0.502699410608101,-0.988358741839308,1.31405478653528,-1.36015358986099,-0.184990003790232,-1.37777332768303
Rape,1.02630733529288,1.8943028944168,1.88332700136302,2.07845437584218,0.807282824056187,1.4669212974594,0.194118592613114,1.53238389098795,1.91657386247362,1.05713490509997,-0.600510116339053,1.012220922765,2.47630415768432,1.45976990275163,1.21451231460113,1.38234664265531,1.37851738006256,2.00800202213254,0.935208109631225,0.139446560049687,1.65562521639875,-0.43727090472326,1.13756637515455,1.9465647144002,2.36714251197508,-0.795041124333152,0.793585547390899,1.61126379892752,1.73680957159773,1.89679432688084,0.692646711794365,1.69040767072848,1.9086047729856,0.975133165280549,2.15034398423788,2.46225845381808,1.43816271877322,0.277910308542895,1.04439696595217,-0.360817989170812
Refuse to correct mistakes,-0.990152292625759,-0.839555940072013,0.0222233057326328,-1.25786748022182,-0.0901430961503306,-0.252986616758573,0.390860409450729,-0.457009323687506,0.340398293230534,-0.279660739762136,0.0625156825362631,-0.376107397475208,-1.37964539657677,-0.655651425822713,-1.14988544257173,-0.608241044347734,-0.651796131052007,-1.1231965772615,-1.00014427517403,-0.67475502088895,-0.350245712932582,-0.336487684844036,0.546774210122621,-0.644721122448008,-0.354058485313938,-0.293318559174561,-1.0780277833683,-0.246196741113709,-2.21743522512778,-0.823280316004827,-1.00959068332134,-0.67570145136185,-0.708073007362083,0.147305941432213,-1.07629330578711,-0.66226948795416,-0.653942424666299,-0.108249241651177,-0.701478020664257,-0.209950988402516
Rob,0.414307915146364,1.28253028809762,0.886026708767833,0.343567010688902,-0.023392407870507,1.07001947110141,0.210513744016248,0.13443190229709,1.00795500490996,0.809866346512763,-0.0076120461909338,1.4102083745672,0.247865778923043,0.595838291463634,1.09326114756662,0.98955509237712,1.2229691675175,0.677879039869628,0.164886930152816,1.85508560559896,0.342959681762805,-0.0982728014931419,0.271071199774385,0.11885526834739,0.202912479043463,0.315915984232299,1.14057866695741,0.125794684244011,1.19155998931543,0.428085742465575,1.7121846569255,1.00056114194465,0.59182498674612,1.1958870916401,0.655259093351599,-0.472544831148256,0.737839386859146,0.433619804588892,1.13169071528299,1.70103102132923
Self-harm,-1.32753658834755,-1.7380969556033,-0.126979100246174,-1.51735918013791,-1.60315869715967,-2.14001108944307,-1.82248502997244,-1.13582254896528,0.108607768341845,0.639869212484056,-1.37191513233822,0.0681576650016595,0.114326400420495,0.38591098404786,-1.9759090179943,-0.881197884371563,0.641710057480663,1.11064632596474,-2.11424515458495,-0.892844730068942,-2.03901204681815,-1.01448389130427,2.77602997950978,0.477627863313313,-0.584803599119147,1.06252694428973,-1.57702231371837,-1.19323531394835,-0.270341064629849,-1.80461475133162,0.0279921811926492,0.910300848458916,0.406125273302091,-1.41373968068179,-1.48057646505738,-0.632625010328238,0.525082931594109,-1.72139962068771,0.0550678068695265,-1.39453632776839
Sell inferior goods,0.892922846286585,-0.272391752963612,-0.417531153994378,-0.286627117678743,0.0730252529781269,-0.0301645388032076,0.808936770230662,0.719152205259133,0.0158915583863688,0.73259492195426,1.34394054382413,0.456889594668919,0.247865778923043,-0.163129666116473,-0.505738617700923,-0.0356974286879948,0.879125750312609,-0.194019757116111,0.0566599875814698,1.30259167567631,0.51257376769891,1.09280161526133,-0.280334820922086,-0.539120132231623,0.10743174229648,-0.568071392475694,-0.502264863733598,0.342997731264961,-0.482119163255435,0.270018450869314,-0.175013161864436,-0.5080751920312,-0.108769386701807,1.00666944047477,-0.122795288640242,-0.383611398270488,0.108434873366747,1.21839566466072,1.05894592417397,0.980222017658483
Sexism,0.100462058660974,-0.680240157176395,0.336333634109069,0.59564466203596,-0.460980253260462,0.116062449855001,-0.445292312109136,0.463757130402149,-0.0119233046002739,-1.53145781760989,-0.72163982959512,-0.533451273769099,-0.595101547874296,0.797691471671109,-0.0283121475025571,0.377066573299259,-1.08569377657246,0.0414565603179935,-0.350782619745953,-0.449395654736292,0.165971070351217,-0.217380243168589,0.247439513173108,0.575782629860594,0.497311417346661,-0.833864894256138,0.303803223754981,-0.935254683387068,-0.776079807616324,0.381982782416665,-0.866735071540429,-0.68214861518226,0.515856922155381,0.139421872633657,0.426419569236352,1.27647934878117,-0.263888923347067,-0.0272803037072585,-1.31253426598001,0.0582570129633425
Sexual harassment,0.728153771631755,1.87518500046932,1.69486080433716,0.469605836362431,0.258443831533193,1.11179861071804,-1.06830806542825,1.04847743336419,1.7960427895315,-0.573292153084449,-0.173368495909763,-0.542706795904034,1.83364589864081,1.6939195917923,-0.0283121475025571,1.12270477043752,1.14928843525931,1.32702996901229,1.36811587991661,-0.0495645212396395,1.49338565593813,0.992018395382104,-0.634810119941246,0.626552336695394,1.57146970575022,0.554831491450676,-0.149130273024316,0.837321907243676,0.468511630201956,0.895701480104515,0.915200717516206,1.5679115581407,1.86640029265741,0.0921174598423234,1.79182872979066,2.23103152833588,1.6863785832491,0.439848184430732,1.26263133927922,-1.02575032589034
