,Perpetrator Capacity,Aggressiveness,Anger,Autonomy violation,Betrayal,Callousness,Challenge authority,Coldness,Contempt,Vice Investment,Deception,Deliberateness,Lust,Disgust,Disrupt social order,Fairness violation,Guilt,Harm to life,Harm to others,Harm to property,Harm to society,Harm to the environment,Harm to the self,Hate,Hedonism,Impulsivity,Injustice,Irresponsibility,Norm violation,Oppression,Perceived harm,Psychological harm,Self-indulgence,Selfish,Sense of dirtiness,Sexual relevance,Shame,Premeditation,Risk,Unjust-gain
Infidelity,32.5454545454545,31.2727272727273,64.9090909090909,35.8,84.1818181818182,27.6363636363636,41.9090909090909,45.5454545454545,69.3636363636364,45.5454545454545,63.9090909090909,74.1818181818182,65.4545454545455,79.2727272727273,44.2727272727273,49.7272727272727,65.9090909090909,35.1818181818182,60.6363636363636,39.8181818181818,45.9090909090909,21.8181818181818,48.5454545454545,30.0,60.4545454545455,47.7142857142857,47.3636363636364,54.9285714285714,74.7857142857143,23.6363636363636,51.3636363636364,58.8181818181818,70.1818181818182,53.8181818181818,70.4545454545455,68.6363636363636,85.5454545454545,50.0909090909091,46.9090909090909,27.8181818181818
Infringe patents,55.1157894736842,52.4210526315789,65.7157894736842,45.8666666666667,55.5368421052632,54.4631578947368,61.8736842105263,53.5368421052632,58.0421052631579,57.0,59.4736842105263,70.7157894736842,55.8,65.7578947368421,61.7684210526316,69.6842105263158,64.2105263157895,45.6421052631579,58.9894736842105,67.0947368421053,63.3263157894737,38.0210526315789,39.0210526315789,47.8571428571429,42.0,33.7142857142857,70.25,75.7857142857143,71.4285714285714,48.9263157894737,60.8333333333333,54.3157894736842,51.4736842105263,70.6421052631579,57.6947368421053,30.9473684210526,60.0736842105263,61.5263157894737,60.1684210526316,72.0105263157895
Insult others,45.3333333333333,68.9166666666667,69.9166666666667,52.0714285714286,51.6666666666667,69.0833333333333,60.9166666666667,61.25,68.3333333333333,32.3333333333333,28.5,74.8333333333333,58.9166666666667,67.75,65.3333333333333,63.9166666666667,59.5,47.8333333333333,74.5833333333333,36.9166666666667,56.6666666666667,34.8333333333333,44.4166666666667,62.3571428571429,46.5,47.8571428571429,49.9090909090909,43.0714285714286,44.5,41.3333333333333,45.2727272727273,70.5,58.6666666666667,42.1666666666667,67.0833333333333,20.8333333333333,55.25,29.9166666666667,46.0,32.9166666666667
Intimidation,56.7058823529412,63.1176470588235,64.8823529411765,50.9333333333333,46.0588235294118,66.9411764705882,63.1764705882353,66.5294117647059,56.2352941176471,52.3529411764706,53.2352941176471,76.6470588235294,59.4117647058824,65.3529411764706,64.0,71.8235294117647,67.0,67.8235294117647,76.9411764705882,57.9411764705882,66.4705882352941,34.5882352941176,51.5294117647059,57.75,50.7058823529412,29.6875,58.1,48.9375,53.5625,61.7058823529412,69.4,76.4117647058823,57.3529411764706,62.8823529411765,58.1764705882353,32.1764705882353,58.0588235294118,51.7647058823529,64.7058823529412,54.5294117647059
Invade homes,63.1170212765957,66.2446808510638,67.6489361702128,65.9333333333333,54.6702127659574,67.1170212765958,68.7234042553192,61.8510638297872,59.0106382978723,59.3297872340426,52.6063829787234,73.3404255319149,60.3297872340426,69.9893617021277,68.2340425531915,63.7765957446809,63.9893617021277,64.1382978723404,68.5,65.7340425531915,68.9042553191489,40.4042553191489,50.9042553191489,51.125,43.3510638297872,38.75,74.0,58.5625,81.4375,57.5531914893617,77.4545454545455,60.5851063829787,54.6276595744681,65.563829787234,56.2659574468085,43.9255319148936,56.8829787234043,65.3510638297872,67.0212765957447,66.8191489361702
Kidnap,67.6666666666667,74.1720430107527,74.3118279569892,77.3333333333333,52.8279569892473,68.0967741935484,63.1075268817204,66.4623655913979,59.4516129032258,63.3225806451613,47.7849462365591,73.1720430107527,60.741935483871,72.1290322580645,70.1612903225806,61.3010752688172,63.4838709677419,69.6021505376344,76.2365591397849,69.7956989247312,73.7849462365591,41.7634408602151,51.8709677419355,61.1333333333333,42.6344086021505,48.0,82.75,72.0,72.6666666666667,70.3978494623656,71.3333333333333,69.9139784946236,55.2903225806452,67.3870967741936,60.8817204301075,45.1397849462366,58.0322580645161,69.3763440860215,72.505376344086,69.8172043010753
leave someone dead,39.4086021505376,50.989247311828,70.2688172043011,46.7333333333333,50.1612903225806,82.3763440860215,47.2150537634409,73.0860215053764,59.5161290322581,41.9677419354839,41.7204301075269,61.3225806451613,45.3225806451613,67.2258064516129,52.2688172043011,51.8172043010753,68.2795698924731,69.4838709677419,62.9677419354839,45.5161290322581,58.0430107526882,38.2258064516129,41.2795698924731,54.6153846153846,35.6666666666667,45.5384615384615,63.0,61.1538461538462,62.8461538461538,41.6344086021505,66.5454545454545,60.1935483870968,48.258064516129,46.9784946236559,55.2043010752688,33.0860215053763,57.1505376344086,43.7741935483871,45.9569892473118,41.9569892473118
Litter,31.4285714285714,33.4285714285714,52.2857142857143,26.2666666666667,31.0714285714286,58.1428571428571,39.2857142857143,42.3571428571429,41.0,42.0714285714286,31.2142857142857,50.8571428571429,42.3571428571429,45.7857142857143,40.6428571428571,38.2142857142857,59.2857142857143,41.2142857142857,41.3571428571429,35.8571428571429,41.2857142857143,71.5714285714286,35.3571428571429,23.0769230769231,35.1428571428571,29.5384615384615,28.4545454545455,54.9230769230769,50.4615384615385,33.4285714285714,26.0909090909091,41.8571428571429,39.9285714285714,43.1428571428571,47.7142857142857,30.1428571428571,41.5,40.7857142857143,42.3571428571429,37.1428571428571
Mislead others intentionally,46.7659574468085,49.5212765957447,61.468085106383,44.2666666666667,52.4574468085106,58.8617021276596,51.1276595744681,55.6276595744681,52.9468085106383,46.1595744680851,64.2021276595745,73.4468085106383,55.6914893617021,63.7978723404255,54.0425531914894,56.6382978723404,56.1063829787234,51.5957446808511,60.7021276595745,48.7340425531915,56.9255319148936,37.8085106382979,41.3617021276596,54.2,42.031914893617,38.0666666666667,27.7272727272727,49.4,52.7333333333333,47.0425531914894,41.0,51.7659574468085,53.1170212765957,55.1276595744681,52.7021276595745,37.2234042553191,51.8191489361702,57.2659574468085,49.063829787234,47.4574468085106
Mock disabilities,43.0,56.7142857142857,77.9285714285714,47.0666666666667,48.9285714285714,79.5,49.5714285714286,61.7142857142857,80.3571428571429,27.2142857142857,37.5,67.9285714285714,53.5714285714286,74.0714285714286,54.3571428571429,68.1428571428571,60.6428571428571,50.2142857142857,65.6428571428571,39.7142857142857,57.2857142857143,38.8571428571429,44.0,44.5882352941176,64.4285714285714,43.7647058823529,42.2727272727273,37.4705882352941,38.4117647058824,40.2142857142857,39.0,75.4285714285714,52.9285714285714,53.7857142857143,52.7857142857143,29.5,65.0,23.7857142857143,38.7142857142857,41.2142857142857
Money laundering,66.9166666666667,34.1666666666667,66.0833333333333,49.5,61.25,48.6666666666667,68.4166666666667,52.9166666666667,35.3333333333333,68.75,58.1666666666667,73.25,59.0833333333333,70.6666666666667,73.9166666666667,63.0833333333333,55.5833333333333,47.75,55.0833333333333,77.4166666666667,74.75,23.6666666666667,50.6666666666667,48.5714285714286,41.1666666666667,36.5714285714286,71.2222222222222,62.4285714285714,77.1428571428571,33.75,71.4444444444444,36.5833333333333,45.75,68.6666666666667,66.3333333333333,17.3333333333333,55.75,74.3333333333333,74.8333333333333,84.8333333333333
Murder,69.1666666666667,90.3333333333333,88.0833333333333,84.0714285714286,61.75,71.8333333333333,71.1666666666667,77.9166666666667,58.25,64.25,41.5833333333333,90.1666666666667,65.25,88.3333333333333,77.0,56.9166666666667,80.0,93.75,89.1666666666667,48.5833333333333,86.4166666666667,32.5,51.0,82.3076923076923,54.1666666666667,61.0769230769231,77.3636363636364,79.6923076923077,86.6923076923077,50.4166666666667,92.6363636363636,76.8333333333333,50.3333333333333,54.8333333333333,71.25,42.0833333333333,50.9166666666667,69.5,88.0833333333333,33.8333333333333
Negligent homicide,60.3076923076923,80.3076923076923,82.2307692307692,66.1333333333333,52.1538461538462,73.0769230769231,51.6153846153846,69.3846153846154,75.9230769230769,47.0769230769231,43.1538461538462,45.7692307692308,55.0769230769231,73.7692307692308,67.6923076923077,62.3076923076923,74.9230769230769,80.6923076923077,88.4615384615385,57.7692307692308,75.7692307692308,49.6923076923077,52.5384615384615,51.0,51.1538461538462,63.125,47.0,71.75,67.625,58.8461538461538,77.5,75.3846153846154,53.3846153846154,35.6153846153846,58.0,37.3846153846154,60.0,41.7692307692308,86.4615384615385,34.6153846153846
Not return items,34.8181818181818,41.2727272727273,60.6363636363636,32.6,48.5454545454545,80.5454545454545,28.9090909090909,44.0,70.0,37.5454545454545,68.5454545454545,64.3636363636364,53.0,60.1818181818182,39.9090909090909,69.8181818181818,57.7272727272727,27.2727272727273,49.4545454545455,73.6363636363636,32.3636363636364,19.4545454545455,25.3636363636364,24.0,51.0,23.0,42.3636363636364,47.1428571428571,50.2142857142857,39.8181818181818,37.5454545454545,37.0,49.6363636363636,69.8181818181818,40.8181818181818,13.4545454545455,65.7272727272727,36.0909090909091,38.2727272727273,62.5454545454545
Online bullying,39.3333333333333,77.5333333333333,75.6,56.5,37.2,71.7333333333333,46.8666666666667,63.6666666666667,54.9333333333333,32.6666666666667,46.7333333333333,74.4,54.0666666666667,79.9333333333333,72.9333333333333,66.8,64.4,66.3333333333333,81.3333333333333,37.1333333333333,71.7333333333333,26.2,43.0,59.75,51.5333333333333,61.3125,67.0,58.5625,69.375,50.4666666666667,69.2222222222222,82.7333333333333,53.5333333333333,48.6,73.6666666666667,33.4666666666667,62.1333333333333,43.9333333333333,45.8,43.5333333333333
Organize a mafia,78.4375,77.3125,76.625,52.4,60.1875,61.5625,81.5625,69.1875,48.375,82.5,53.625,80.5625,48.6875,71.4375,90.625,68.3125,50.25,83.0,84.1875,71.6875,88.125,53.75,58.5625,79.1538461538462,57.75,45.3076923076923,69.0909090909091,69.0769230769231,72.6153846153846,54.0625,88.0,66.4375,63.25,68.0,64.625,44.25,52.0,74.9375,86.875,76.5
Organize organ selling,71.0,76.0,67.4444444444444,55.0714285714286,70.1111111111111,67.8888888888889,78.4444444444444,79.1111111111111,66.4444444444444,82.6666666666667,70.8888888888889,84.4444444444444,73.6666666666667,82.5555555555556,85.3333333333333,68.7777777777778,56.4444444444444,84.7777777777778,86.7777777777778,73.4444444444444,84.3333333333333,57.0,71.0,55.7857142857143,68.3333333333333,26.1428571428571,80.7777777777778,66.5,75.6428571428571,74.3333333333333,81.1111111111111,71.7777777777778,68.3333333333333,74.8888888888889,70.3333333333333,44.8888888888889,61.3333333333333,81.2222222222222,84.3333333333333,77.4444444444444
Police brutality,75.25,85.5,77.0,63.7142857142857,52.9166666666667,56.75,79.1666666666667,77.8333333333333,72.4166666666667,53.0833333333333,57.0,66.0,66.0,76.0,77.8333333333333,75.3333333333333,67.6666666666667,82.0833333333333,77.0,60.5,78.0833333333333,58.5833333333333,71.8333333333333,65.3333333333333,52.0,68.2,70.6363636363636,78.5333333333333,75.5333333333333,79.25,71.3636363636364,77.75,72.25,55.5,74.1666666666667,39.9166666666667,77.8333333333333,59.25,72.4166666666667,51.5833333333333
Pollute water,32.9,42.4,56.8,54.0,28.3,58.0,37.9,33.6,39.8,26.6,26.4,69.9,34.3,61.6,44.2,36.7,44.1,39.7,60.4,31.2,54.7,88.4,33.7,35.5625,30.5,22.4375,43.3333333333333,69.75,56.6875,20.9,61.5833333333333,22.1,32.3,29.9,40.8,21.9,41.8,40.3,52.0,23.0
Prostitution,46.2666666666667,28.2,59.7333333333333,52.4,37.2666666666667,42.0666666666667,55.8666666666667,37.8,69.0666666666667,51.3333333333333,36.6,62.5333333333333,55.5333333333333,76.4666666666667,65.1333333333333,46.9333333333333,53.2666666666667,44.0,46.4,37.3333333333333,62.2,21.0666666666667,64.4666666666667,37.0,56.3333333333333,38.875,60.5454545454545,55.0625,75.4375,49.5333333333333,66.4545454545455,62.3333333333333,80.9333333333333,66.2666666666667,82.4666666666667,87.8,80.4666666666667,43.2666666666667,70.3333333333333,80.0666666666667
Racist speech,59.9166666666667,62.4166666666667,69.4166666666667,46.9285714285714,64.5833333333333,63.8333333333333,68.5833333333333,55.9166666666667,62.25,38.8333333333333,37.9166666666667,78.9166666666667,46.0,69.25,76.8333333333333,69.5,50.4166666666667,55.5833333333333,72.5833333333333,34.0,77.0,30.6666666666667,41.6666666666667,82.4285714285714,35.3333333333333,39.0714285714286,61.9,53.7857142857143,68.2142857142857,47.5,59.6,73.1666666666667,52.5,56.25,66.0833333333333,27.4166666666667,64.25,59.0833333333333,58.4166666666667,43.1666666666667
Rape,71.7333333333333,80.9333333333333,85.9333333333333,79.5,59.0666666666667,71.4,58.0,78.1333333333333,68.4,66.7333333333333,47.7333333333333,95.2,91.4666666666667,89.4,67.7333333333333,78.1333333333333,75.9333333333333,87.2666666666667,93.8,59.2,78.0666666666667,36.4666666666667,58.8,52.9333333333333,83.4666666666667,66.2,69.9,59.4,86.8666666666667,96.1333333333333,76.8,94.8,87.6666666666667,76.9333333333333,96.1333333333333,96.8,89.8666666666667,69.0,80.9333333333333,56.2666666666667
Refuse to correct mistakes,47.7777777777778,44.7777777777778,57.1111111111111,33.7857142857143,54.0,55.3333333333333,61.8888888888889,60.6666666666667,65.8888888888889,42.7777777777778,65.4444444444444,72.1111111111111,59.3333333333333,75.6666666666667,51.4444444444444,55.6666666666667,55.0,39.6666666666667,54.6666666666667,54.2222222222222,46.0,56.6666666666667,55.2222222222222,30.0555555555556,44.6666666666667,48.8333333333333,44.3,33.5,33.6111111111111,54.4444444444444,39.2,53.8888888888889,57.4444444444444,68.7777777777778,55.8888888888889,38.4444444444444,54.7777777777778,31.4444444444444,55.1111111111111,47.5555555555556
Rob,63.6593406593407,72.5494505494506,72.7252747252747,67.0,51.6263736263736,67.2747252747253,67.1978021978022,62.4065934065934,57.8791208791209,61.3626373626374,47.7582417582418,72.2857142857143,62.1538461538462,69.5824175824176,67.956043956044,58.7142857142857,64.7802197802198,65.4065934065934,73.4835164835165,73.5054945054945,71.7362637362637,42.7252747252747,52.3296703296703,51.4,44.6043956043956,39.1,79.5,53.9,59.9,66.4285714285714,76.1,65.2087912087912,59.0879120879121,70.5604395604396,60.7692307692308,37.5604395604396,57.4835164835165,64.2307692307692,70.9010989010989,74.1318681318681
Self-harm,39.8279569892473,46.247311827957,42.247311827957,38.2,39.8924731182796,59.2365591397849,40.741935483871,53.2365591397849,50.9677419354839,46.8387096774194,36.2688172043011,60.8172043010753,52.4731182795699,53.3870967741936,37.4301075268817,41.0537634408602,48.9677419354839,63.0215053763441,35.6559139784946,40.010752688172,41.0215053763441,35.8924731182796,74.0967741935484,21.1538461538462,37.5483870967742,46.6153846153846,40.0833333333333,25.6153846153846,21.3076923076923,37.9462365591398,52.25,52.8279569892473,49.3225806451613,38.7956989247312,42.4838709677419,32.4623655913978,49.5483870967742,43.247311827957,46.5268817204301,34.0
Sell inferior goods,42.3571428571429,40.0,57.1428571428571,36.5333333333333,42.0714285714286,48.3571428571429,41.7857142857143,48.3571428571429,51.7142857142857,41.9285714285714,77.0,62.2857142857143,47.7142857142857,62.2857142857143,52.0,72.0714285714286,57.5714285714286,37.0714285714286,57.2142857142857,62.8571428571429,61.1428571428571,31.1428571428571,36.5714285714286,33.8333333333333,39.8571428571429,35.75,47.5,66.25,51.0,37.3571428571429,29.9,43.0,47.0,80.5714285714286,51.5714285714286,21.7857142857143,54.2142857142857,52.3571428571429,54.4285714285714,63.4285714285714
Sexism,56.6666666666667,63.6666666666667,71.5333333333333,36.2666666666667,57.4,63.0,71.6666666666667,61.6666666666667,71.7333333333333,41.4666666666667,48.4,77.4,63.2,79.2,66.1333333333333,77.2666666666667,67.6,49.5333333333333,72.0,64.9333333333333,67.2666666666667,43.0,43.9333333333333,63.3125,46.4666666666667,36.8125,54.3636363636364,41.8125,44.0,52.2,42.9090909090909,71.4666666666667,59.2,55.9333333333333,75.0,49.8666666666667,77.6666666666667,44.5333333333333,44.8666666666667,44.1333333333333
Sexual harassment,60.7333333333333,85.4666666666667,93.1333333333333,73.0,60.8666666666667,82.9333333333333,79.0,81.1333333333333,79.4,51.6666666666667,38.3333333333333,86.6666666666667,94.2666666666667,93.3333333333333,70.4,70.9333333333333,86.4666666666667,84.7333333333333,90.1333333333333,60.4,84.0,35.3333333333333,50.8666666666667,46.5333333333333,83.5333333333333,67.6666666666667,66.4444444444444,56.4,87.8666666666667,92.9333333333333,74.3333333333333,93.2,83.9333333333333,87.6,94.2,94.4666666666667,90.4,56.9333333333333,86.0,50.0666666666667
Skip school,38.5333333333333,33.8666666666667,43.2,34.4285714285714,53.4666666666667,45.0,72.8666666666667,38.3333333333333,64.2,36.5333333333333,51.7333333333333,78.0,57.5333333333333,49.7333333333333,38.9333333333333,44.9333333333333,41.2666666666667,32.6,41.6666666666667,39.0,40.6,41.8,43.4666666666667,36.2352941176471,66.9333333333333,47.4705882352941,30.0,45.8823529411765,38.1176470588235,34.4666666666667,40.0,43.2,53.6,52.3333333333333,38.5333333333333,33.6,46.8,41.8,46.2,38.0666666666667
Smoke in public,32.6875,36.8125,55.6875,39.4285714285714,35.875,49.375,49.4375,41.9375,62.1875,28.25,29.875,53.125,49.4375,57.4375,52.25,44.5625,48.6875,52.0625,47.875,39.1875,52.6875,51.5625,56.5625,32.0625,49.6875,38.3125,45.2,53.5625,43.375,29.9375,51.2,44.125,54.3125,45.9375,39.625,22.3125,42.5625,23.6875,33.9375,34.0625
Smuggle,77.3333333333333,54.5833333333333,71.0,43.1428571428571,71.3333333333333,64.5833333333333,79.5,69.25,62.4166666666667,68.9166666666667,63.9166666666667,71.4166666666667,60.9166666666667,78.0,78.5,70.25,62.6666666666667,62.8333333333333,61.8333333333333,64.25,67.0833333333333,46.1666666666667,55.5833333333333,48.1333333333333,58.5833333333333,43.6,68.4,71.0666666666667,75.2666666666667,57.6666666666667,79.1,54.1666666666667,59.0,80.4166666666667,73.0833333333333,34.0,62.5833333333333,81.75,78.8333333333333,73.75
Solicit prostitution,53.4,44.0666666666667,63.8,40.6,70.2,35.4,55.8,42.9333333333333,64.7333333333333,56.2,47.1333333333333,75.9333333333333,70.6666666666667,73.6666666666667,61.5333333333333,53.8666666666667,59.4666666666667,46.8,48.6,52.6666666666667,56.7333333333333,31.9333333333333,47.9333333333333,39.2142857142857,83.5333333333333,57.2142857142857,49.3,75.9285714285714,85.4285714285714,35.7333333333333,56.6,51.8,79.3333333333333,51.8,77.7333333333333,88.3333333333333,82.0,55.0,59.7333333333333,56.5333333333333
Spread rumors,37.6923076923077,54.8461538461538,65.8461538461538,38.6428571428571,47.0,44.3846153846154,49.6923076923077,53.1538461538462,59.7692307692308,32.7692307692308,71.6153846153846,75.3846153846154,36.7692307692308,66.4615384615385,69.0769230769231,61.8461538461538,56.3846153846154,46.1538461538462,60.4615384615385,34.0769230769231,55.3846153846154,30.5384615384615,39.9230769230769,43.6428571428571,50.0769230769231,38.0,60.9,64.5,69.2857142857143,27.7692307692308,46.7,67.6923076923077,42.6153846153846,44.7692307692308,47.1538461538462,29.9230769230769,42.5384615384615,33.0769230769231,58.3076923076923,33.5384615384615
Spread STDs,34.8095238095238,66.5714285714286,85.5714285714286,49.7142857142857,48.2380952380952,70.7142857142857,56.8571428571429,78.1904761904762,76.2857142857143,45.2380952380952,68.2380952380952,81.4761904761905,72.0,84.7619047619048,71.7142857142857,58.6666666666667,77.0476190476191,82.0,86.7142857142857,46.8571428571429,79.4761904761905,31.6666666666667,47.4761904761905,75.0,73.2380952380952,42.5,62.3,88.1,74.3,42.3809523809524,79.3,82.0952380952381,78.6190476190476,45.1904761904762,86.6190476190476,95.2857142857143,77.9523809523809,44.0476190476191,66.0476190476191,33.5714285714286
Stay out all night,39.7272727272727,29.9090909090909,54.7272727272727,29.0714285714286,30.4545454545455,49.7272727272727,43.5454545454545,34.4545454545455,48.0909090909091,28.4545454545455,42.5454545454545,54.6363636363636,51.1818181818182,45.8181818181818,34.0909090909091,30.8181818181818,42.6363636363636,34.0909090909091,39.0909090909091,38.4545454545455,30.4545454545455,21.9090909090909,64.0,13.9,51.0909090909091,28.0,47.4444444444444,28.65,23.65,20.7272727272727,32.6666666666667,47.3636363636364,67.5454545454545,49.6363636363636,44.9090909090909,45.8181818181818,29.0909090909091,41.2727272727273,43.3636363636364,29.5454545454545
Take bribes,62.6666666666667,50.8333333333333,79.5,41.0714285714286,71.0833333333333,48.6666666666667,53.8333333333333,43.8333333333333,76.0,75.4166666666667,73.6666666666667,71.4166666666667,66.0,88.4166666666667,71.0,80.75,60.5833333333333,44.6666666666667,82.1666666666667,63.5833333333333,72.3333333333333,47.9166666666667,67.25,42.1764705882353,72.8333333333333,48.7058823529412,72.625,73.5294117647059,80.8235294117647,41.25,57.5,57.75,65.5833333333333,81.3333333333333,75.5833333333333,33.3333333333333,66.75,75.0,88.4166666666667,86.8333333333333
Theft,60.9263157894737,59.5894736842105,69.178947368421,50.4,49.8631578947368,56.3263157894737,63.3157894736842,57.8105263157895,62.2526315789474,57.4736842105263,49.2105263157895,73.6947368421053,62.9052631578947,70.6105263157895,67.6105263157895,60.6736842105263,61.7052631578947,58.2105263157895,62.2210526315789,73.6210526315789,68.6631578947368,38.9368421052632,46.8947368421053,36.7368421052632,45.4210526315789,59.2105263157895,75.0,70.6842105263158,80.3157894736842,47.7578947368421,69.7777777777778,57.1052631578947,55.5789473684211,74.1368421052632,58.0105263157895,31.8842105263158,62.0315789473684,64.9473684210526,67.0105263157895,73.4
Torture for confession,78.8461538461538,77.0769230769231,75.6153846153846,66.5714285714286,70.6923076923077,74.5384615384615,81.0769230769231,78.6923076923077,65.1538461538462,59.6153846153846,45.1538461538462,81.2307692307692,58.8461538461538,80.0769230769231,75.3076923076923,81.6153846153846,72.7692307692308,80.3076923076923,79.6923076923077,71.4615384615385,74.2307692307692,26.6923076923077,54.4615384615385,54.05,58.1538461538462,53.85,73.125,75.0,75.25,91.2307692307692,70.5,79.5384615384615,59.8461538461538,64.4615384615385,72.6923076923077,52.6153846153846,61.4615384615385,59.6923076923077,69.7692307692308,59.3076923076923
Trade personal information,66.9090909090909,79.5454545454545,86.2727272727273,60.3333333333333,67.2727272727273,73.2727272727273,66.5454545454545,78.4545454545455,75.0,67.1818181818182,80.4545454545455,79.5454545454545,71.1818181818182,79.4545454545455,72.6363636363636,83.8181818181818,80.4545454545455,67.1818181818182,80.3636363636364,79.8181818181818,82.0,62.0909090909091,60.5454545454545,55.5,54.7272727272727,47.0833333333333,73.4444444444444,70.0,74.6666666666667,69.0,70.1111111111111,66.2727272727273,64.0,81.7272727272727,77.2727272727273,49.0,70.0,82.0,72.2727272727273,87.0
Unfair competition,58.4,52.8,75.9333333333333,46.5714285714286,55.9333333333333,49.3333333333333,57.9333333333333,53.9333333333333,61.9333333333333,56.7333333333333,60.1333333333333,80.0,65.6,70.4666666666667,74.2666666666667,81.0,54.0,42.8666666666667,63.3333333333333,63.5333333333333,73.2666666666667,27.1333333333333,26.4,58.2352941176471,44.4,37.3529411764706,63.0,55.8823529411765,61.4705882352941,32.6666666666667,46.0,54.7333333333333,55.0,82.0666666666667,61.1333333333333,34.4666666666667,67.4666666666667,66.7333333333333,54.8666666666667,77.6666666666667
Urinate in public,20.1428571428571,19.8571428571429,33.7857142857143,31.2,20.7142857142857,52.7857142857143,24.5714285714286,25.6428571428571,37.7857142857143,19.6428571428571,19.7142857142857,34.2857142857143,31.0,57.9285714285714,36.0,28.7142857142857,42.2857142857143,22.1428571428571,28.7857142857143,18.1428571428571,34.7857142857143,53.9285714285714,17.3571428571429,16.8125,25.0714285714286,40.125,37.2727272727273,26.4375,35.4375,25.7857142857143,39.5454545454545,25.9285714285714,45.2857142857143,33.9285714285714,48.6428571428571,14.9285714285714,42.2857142857143,16.4285714285714,24.9285714285714,17.0714285714286
Usury,65.5833333333333,68.8333333333333,69.0833333333333,43.2857142857143,68.6666666666667,65.5833333333333,72.4166666666667,60.6666666666667,66.5,68.0,77.75,68.5833333333333,63.0833333333333,78.5833333333333,74.9166666666667,66.6666666666667,61.1666666666667,61.5,75.3333333333333,73.75,79.4166666666667,51.8333333333333,67.25,53.9285714285714,50.25,48.7142857142857,79.8,67.8571428571429,76.6428571428571,64.4166666666667,66.7,75.1666666666667,70.1666666666667,65.0,72.25,47.1666666666667,71.9166666666667,73.5,76.0833333333333,76.9166666666667
Vanity,31.9473684210526,28.6842105263158,43.9473684210526,29.4666666666667,23.8947368421053,60.5789473684211,26.6842105263158,51.0,59.8421052631579,28.3684210526316,36.3157894736842,58.3684210526316,44.0526315789474,53.4210526315789,28.8947368421053,27.8947368421053,34.4210526315789,23.9473684210526,33.2105263157895,25.8947368421053,21.6315789473684,21.3157894736842,27.2631578947368,16.7368421052632,40.4210526315789,35.4210526315789,30.0,14.8947368421053,25.0526315789474,23.5263157894737,21.9090909090909,39.0526315789474,29.5263157894737,37.8421052631579,28.0526315789474,20.5263157894737,38.2105263157895,29.1578947368421,27.7894736842105,27.9473684210526
Voyeurism,50.6428571428571,56.2857142857143,75.6428571428571,39.2,62.0714285714286,52.1428571428571,66.0714285714286,52.4285714285714,69.5,50.0,71.9285714285714,78.7857142857143,78.7142857142857,77.8571428571429,69.0714285714286,66.1428571428571,46.0,58.7142857142857,67.9285714285714,51.1428571428571,57.7857142857143,46.2142857142857,37.1428571428571,47.8333333333333,74.2857142857143,61.6666666666667,61.1,60.3888888888889,72.8888888888889,41.7857142857143,51.7,63.3571428571429,68.3571428571429,69.2857142857143,78.4285714285714,67.8571428571429,79.7857142857143,62.5714285714286,63.8571428571429,69.6428571428571
Wage arrears,54.5454545454545,59.1818181818182,82.8181818181818,36.0714285714286,61.6363636363636,88.6363636363636,63.6363636363636,61.7272727272727,82.0,45.9090909090909,79.9090909090909,83.2727272727273,56.8181818181818,79.7272727272727,75.1818181818182,83.4545454545455,79.6363636363636,53.8181818181818,77.0909090909091,77.0,77.8181818181818,26.0,50.2727272727273,57.0,40.0909090909091,40.3333333333333,58.0,74.6666666666667,71.6666666666667,51.9090909090909,51.4545454545455,67.1818181818182,55.6363636363636,74.5454545454545,71.0,15.3636363636364,72.1818181818182,60.1818181818182,70.6363636363636,75.0
Watch porn,36.2,22.8666666666667,41.4,33.2857142857143,26.5333333333333,29.4666666666667,44.2,29.0666666666667,39.3333333333333,23.1333333333333,34.0666666666667,61.0666666666667,65.8,43.8,35.3333333333333,35.0666666666667,48.4,41.0666666666667,33.4,35.9333333333333,43.3333333333333,29.6666666666667,49.9333333333333,21.625,62.4666666666667,48.625,50.3,27.75,36.4375,26.3333333333333,56.0,51.1333333333333,62.1333333333333,46.7333333333333,56.7333333333333,85.3333333333333,57.6,27.8,41.8666666666667,37.6666666666667
Wiretap,47.9230769230769,52.2307692307692,67.4615384615385,41.5333333333333,58.3846153846154,48.4615384615385,62.1538461538462,46.3846153846154,62.6153846153846,50.2307692307692,61.6923076923077,67.6923076923077,57.6923076923077,69.3846153846154,47.3846153846154,50.8461538461538,62.3076923076923,41.1538461538462,59.4615384615385,54.6153846153846,56.2307692307692,33.3076923076923,43.7692307692308,46.2142857142857,43.7692307692308,42.3571428571429,46.0909090909091,62.7142857142857,63.5,39.6153846153846,46.7272727272727,59.9230769230769,53.6923076923077,61.6153846153846,57.8461538461538,40.6923076923077,72.0,58.9230769230769,59.6153846153846,52.8461538461538
